"Step","decent-cherry-435 - par_0","decent-cherry-435 - par_0__MIN","decent-cherry-435 - par_0__MAX","decent-cherry-435 - par_1","decent-cherry-435 - par_1__MIN","decent-cherry-435 - par_1__MAX","decent-cherry-435 - par_2","decent-cherry-435 - par_2__MIN","decent-cherry-435 - par_2__MAX","decent-cherry-435 - par_3","decent-cherry-435 - par_3__MIN","decent-cherry-435 - par_3__MAX","decent-cherry-435 - par_4","decent-cherry-435 - par_4__MIN","decent-cherry-435 - par_4__MAX","decent-cherry-435 - par_5","decent-cherry-435 - par_5__MIN","decent-cherry-435 - par_5__MAX"
"7789","1.4752076864242554","1.4752076864242554","1.4752076864242554","1.6843929290771484","1.6843929290771484","1.6843929290771484","2.2583391666412354","2.2583391666412354","2.2583391666412354","0.033901385962963104","0.033901385962963104","0.033901385962963104","0.028739120811223984","0.028739120811223984","0.028739120811223984","3.0315690977203087e-41","3.0315690977203087e-41","3.0315690977203087e-41"
"7790","1.493094563484192","1.493094563484192","1.493094563484192","1.6826454401016235","1.6826454401016235","1.6826454401016235","2.2220075130462646","2.2220075130462646","2.2220075130462646","0.03671141341328621","0.03671141341328621","0.03671141341328621","0.0331655852496624","0.0331655852496624","0.0331655852496624","-2.899987171920209e-41","-2.899987171920209e-41","-2.899987171920209e-41"
"7791","1.493849277496338","1.493849277496338","1.493849277496338","1.6918091773986816","1.6918091773986816","1.6918091773986816","2.1995909214019775","2.1995909214019775","2.1995909214019775","0.0448104664683342","0.0448104664683342","0.0448104664683342","0.0406019352376461","0.0406019352376461","0.0406019352376461","-5.867236670128008e-41","-5.867236670128008e-41","-5.867236670128008e-41"
"7792","1.4958301782608032","1.4958301782608032","1.4958301782608032","1.6937555074691772","1.6937555074691772","1.6937555074691772","2.203671932220459","2.203671932220459","2.203671932220459","0.04529024660587311","0.04529024660587311","0.04529024660587311","0.028475478291511536","0.028475478291511536","0.028475478291511536","-1.4141904101966054e-41","-1.4141904101966054e-41","-1.4141904101966054e-41"
"7793","1.482369303703308","1.482369303703308","1.482369303703308","1.7050286531448364","1.7050286531448364","1.7050286531448364","2.223663568496704","2.223663568496704","2.223663568496704","0.027811197564005852","0.027811197564005852","0.027811197564005852","0.014427912421524525","0.014427912421524525","0.014427912421524525","4.1549900765695146e-41","4.1549900765695146e-41","4.1549900765695146e-41"
"7794","1.4737247228622437","1.4737247228622437","1.4737247228622437","1.7062350511550903","1.7062350511550903","1.7062350511550903","2.23738169670105","2.23738169670105","2.23738169670105","0.010038122534751892","0.010038122534751892","0.010038122534751892","0.0035106977447867393","0.0035106977447867393","0.0035106977447867393","5.269442745247041e-41","5.269442745247041e-41","5.269442745247041e-41"
"7795","1.474155068397522","1.474155068397522","1.474155068397522","1.7016375064849854","1.7016375064849854","1.7016375064849854","2.252150058746338","2.252150058746338","2.252150058746338","-0.0074059441685676575","-0.0074059441685676575","-0.0074059441685676575","-0.0050528161227703094","-0.0050528161227703094","-0.0050528161227703094","-2.5352291816564585e-41","-2.5352291816564585e-41","-2.5352291816564585e-41"
"7796","1.4841997623443604","1.4841997623443604","1.4841997623443604","1.6873801946640017","1.6873801946640017","1.6873801946640017","2.265331745147705","2.265331745147705","2.265331745147705","-0.021932166069746017","-0.021932166069746017","-0.021932166069746017","-0.013184277340769768","-0.013184277340769768","-0.013184277340769768","-5.509905561725181e-41","-5.509905561725181e-41","-5.509905561725181e-41"
"7797","1.4964866638183594","1.4964866638183594","1.4964866638183594","1.6702706813812256","1.6702706813812256","1.6702706813812256","2.269374132156372","2.269374132156372","2.269374132156372","-0.03478119522333145","-0.03478119522333145","-0.03478119522333145","-0.023508790880441666","-0.023508790880441666","-0.023508790880441666","1.9304287644538677e-41","1.9304287644538677e-41","1.9304287644538677e-41"
"7798","1.517653465270996","1.517653465270996","1.517653465270996","1.6656051874160769","1.6656051874160769","1.6656051874160769","2.2557449340820312","2.2557449340820312","2.2557449340820312","-0.04276406764984131","-0.04276406764984131","-0.04276406764984131","-0.018464693799614903","-0.018464693799614903","-0.018464693799614903","5.652557745393446e-41","5.652557745393446e-41","5.652557745393446e-41"
"7799","1.514491319656372","1.514491319656372","1.514491319656372","1.679709792137146","1.679709792137146","1.679709792137146","2.2527852058410645","2.2527852058410645","2.2527852058410645","-0.04296354204416275","-0.04296354204416275","-0.04296354204416275","-0.010325592942535875","-0.010325592942535875","-0.010325592942535875","4.162977477816166e-41","4.162977477816166e-41","4.162977477816166e-41"
"7800","1.51362407207489","1.51362407207489","1.51362407207489","1.6796927452087402","1.6796927452087402","1.6796927452087402","2.2592692375183105","2.2592692375183105","2.2592692375183105","-0.032741446048021317","-0.032741446048021317","-0.032741446048021317","-0.0009584594517946244","-0.0009584594517946244","-0.0009584594517946244","-2.5434968425959755e-41","-2.5434968425959755e-41","-2.5434968425959755e-41"
"7801","1.5184109210968018","1.5184109210968018","1.5184109210968018","1.6737051010131836","1.6737051010131836","1.6737051010131836","2.2704391479492188","2.2704391479492188","2.2704391479492188","-0.020387213677167892","-0.020387213677167892","-0.020387213677167892","0.0073197102174162865","0.0073197102174162865","0.0073197102174162865","-5.89834549603602e-41","-5.89834549603602e-41","-5.89834549603602e-41"
"7802","1.5089598894119265","1.5089598894119265","1.5089598894119265","1.6786961555480957","1.6786961555480957","1.6786961555480957","2.2857306003570557","2.2857306003570557","2.2857306003570557","-0.013636976480484009","-0.013636976480484009","-0.013636976480484009","0.01539035327732563","0.01539035327732563","0.01539035327732563","-4.0336376295589854e-41","-4.0336376295589854e-41","-4.0336376295589854e-41"
"7803","1.4868497848510742","1.4868497848510742","1.4868497848510742","1.694641351699829","1.694641351699829","1.694641351699829","2.2980034351348877","2.2980034351348877","2.2980034351348877","-0.01068553514778614","-0.01068553514778614","-0.01068553514778614","0.025683771818876263","0.025683771818876263","0.025683771818876263","1.1902629155974996e-41","1.1902629155974996e-41","1.1902629155974996e-41"
"7804","1.4783269166946411","1.4783269166946411","1.4783269166946411","1.7026562690734863","1.7026562690734863","1.7026562690734863","2.3020191192626953","2.3020191192626953","2.3020191192626953","-0.009831064380705357","-0.009831064380705357","-0.009831064380705357","0.0375777930021286","0.0375777930021286","0.0375777930021286","3.430238510820719e-41","3.430238510820719e-41","3.430238510820719e-41"
"7805","1.4844220876693726","1.4844220876693726","1.4844220876693726","1.69915509223938","1.69915509223938","1.69915509223938","2.2940800189971924","2.2940800189971924","2.2940800189971924","-0.01203387137502432","-0.01203387137502432","-0.01203387137502432","0.04195445775985718","0.04195445775985718","0.04195445775985718","8.156958360834759e-42","8.156958360834759e-42","8.156958360834759e-42"
"7806","1.496534824371338","1.496534824371338","1.496534824371338","1.6894193887710571","1.6894193887710571","1.6894193887710571","2.2719998359680176","2.2719998359680176","2.2719998359680176","-0.016303222626447678","-0.016303222626447678","-0.016303222626447678","0.02757655642926693","0.02757655642926693","0.02757655642926693","-2.5475606081425174e-41","-2.5475606081425174e-41","-2.5475606081425174e-41"
"7807","1.5068740844726562","1.5068740844726562","1.5068740844726562","1.6721646785736084","1.6721646785736084","1.6721646785736084","2.2635245323181152","2.2635245323181152","2.2635245323181152","-0.01896216720342636","-0.01896216720342636","-0.01896216720342636","0.021277964115142822","0.021277964115142822","0.021277964115142822","-3.042218966049178e-42","-3.042218966049178e-42","-3.042218966049178e-42"
"7808","1.5009427070617676","1.5009427070617676","1.5009427070617676","1.674034833908081","1.674034833908081","1.674034833908081","2.271634101867676","2.271634101867676","2.271634101867676","-0.02267751842737198","-0.02267751842737198","-0.02267751842737198","0.011504217982292175","0.011504217982292175","0.011504217982292175","2.314244413832435e-41","2.314244413832435e-41","2.314244413832435e-41"
"7809","1.5039856433868408","1.5039856433868408","1.5039856433868408","1.6703038215637207","1.6703038215637207","1.6703038215637207","2.2865748405456543","2.2865748405456543","2.2865748405456543","-0.02330511249601841","-0.02330511249601841","-0.02330511249601841","0.0040371171198785305","0.0040371171198785305","0.0040371171198785305","-6.799100148904011e-42","-6.799100148904011e-42","-6.799100148904011e-42"
"7810","1.510075569152832","1.510075569152832","1.510075569152832","1.6633284091949463","1.6633284091949463","1.6633284091949463","2.298145294189453","2.298145294189453","2.298145294189453","-0.02526978775858879","-0.02526978775858879","-0.02526978775858879","-0.001495331060141325","-0.001495331060141325","-0.001495331060141325","-2.5521848930747893e-41","-2.5521848930747893e-41","-2.5521848930747893e-41"
"7811","1.5033204555511477","1.5033204555511477","1.5033204555511477","1.6684528589248655","1.6684528589248655","1.6684528589248655","2.3067269325256348","2.3067269325256348","2.3067269325256348","-0.0267038531601429","-0.0267038531601429","-0.0267038531601429","-0.007158999796956778","-0.007158999796956778","-0.007158999796956778","-2.1776178135607655e-41","-2.1776178135607655e-41","-2.1776178135607655e-41"
"7812","1.5014863014221191","1.5014863014221191","1.5014863014221191","1.6688612699508667","1.6688612699508667","1.6688612699508667","2.297182559967041","2.297182559967041","2.297182559967041","-0.025791216641664505","-0.025791216641664505","-0.025791216641664505","-0.012662364169955254","-0.012662364169955254","-0.012662364169955254","7.13260918341332e-43","7.13260918341332e-43","7.13260918341332e-43"
"7813","1.504986047744751","1.504986047744751","1.504986047744751","1.6693456172943115","1.6693456172943115","1.6693456172943115","2.289090633392334","2.289090633392334","2.289090633392334","-0.02813791111111641","-0.02813791111111641","-0.02813791111111641","-0.019164403900504112","-0.019164403900504112","-0.019164403900504112","1.946403566947171e-41","1.946403566947171e-41","1.946403566947171e-41"
"7814","1.5112813711166382","1.5112813711166382","1.5112813711166382","1.670251488685608","1.670251488685608","1.670251488685608","2.281912088394165","2.281912088394165","2.281912088394165","-0.026684172451496124","-0.026684172451496124","-0.026684172451496124","-0.02097197622060776","-0.02097197622060776","-0.02097197622060776","8.207405105550454e-42","8.207405105550454e-42","8.207405105550454e-42"
"7815","1.498692750930786","1.498692750930786","1.498692750930786","1.6821753978729248","1.6821753978729248","1.6821753978729248","2.2763164043426514","2.2763164043426514","2.2763164043426514","-0.030278202146291733","-0.030278202146291733","-0.030278202146291733","-0.02107163332402706","-0.02107163332402706","-0.02107163332402706","-1.0561586525616145e-41","-1.0561586525616145e-41","-1.0561586525616145e-41"
"7816","1.489792823791504","1.489792823791504","1.489792823791504","1.6881253719329834","1.6881253719329834","1.6881253719329834","2.266507625579834","2.266507625579834","2.266507625579834","-0.03512130305171013","-0.03512130305171013","-0.03512130305171013","-0.02071162313222885","-0.02071162313222885","-0.02071162313222885","-1.4317066410006656e-41","-1.4317066410006656e-41","-1.4317066410006656e-41"
"7817","1.491642951965332","1.491642951965332","1.491642951965332","1.686569094657898","1.686569094657898","1.686569094657898","2.2579691410064697","2.2579691410064697","2.2579691410064697","-0.03654514253139496","-0.03654514253139496","-0.03654514253139496","-0.02666659653186798","-0.02666659653186798","-0.02666659653186798","8.228424582515326e-42","8.228424582515326e-42","8.228424582515326e-42"
"7818","1.4843189716339111","1.4843189716339111","1.4843189716339111","1.6926190853118896","1.6926190853118896","1.6926190853118896","2.255661964416504","2.255661964416504","2.255661964416504","-0.03810230270028114","-0.03810230270028114","-0.03810230270028114","-0.03206422179937363","-0.03206422179937363","-0.03206422179937363","1.9507475921865776e-41","1.9507475921865776e-41","1.9507475921865776e-41"
"7819","1.4862016439437866","1.4862016439437866","1.4862016439437866","1.6942490339279177","1.6942490339279177","1.6942490339279177","2.247100353240967","2.247100353240967","2.247100353240967","-0.0372503288090229","-0.0372503288090229","-0.0372503288090229","-0.0351250059902668","-0.0351250059902668","-0.0351250059902668","-1.0584007301045343e-41","-1.0584007301045343e-41","-1.0584007301045343e-41"
"7820","1.494727611541748","1.494727611541748","1.494727611541748","1.691478610038757","1.691478610038757","1.691478610038757","2.2432146072387695","2.2432146072387695","2.2432146072387695","-0.030869340524077415","-0.030869340524077415","-0.030869340524077415","-0.023383423686027527","-0.023383423686027527","-0.023383423686027527","-2.1874269028110392e-41","-2.1874269028110392e-41","-2.1874269028110392e-41"
"7821","1.5025571584701538","1.5025571584701538","1.5025571584701538","1.6786946058273315","1.6786946058273315","1.6786946058273315","2.253145456314087","2.253145456314087","2.253145456314087","-0.02261263877153397","-0.02261263877153397","-0.02261263877153397","-0.017765402793884277","-0.017765402793884277","-0.017765402793884277","4.481352488910765e-42","4.481352488910765e-42","4.481352488910765e-42"
"7822","1.5104773044586182","1.5104773044586182","1.5104773044586182","1.662880778312683","1.662880778312683","1.662880778312683","2.2649216651916504","2.2649216651916504","2.2649216651916504","-0.013682727701961994","-0.013682727701961994","-0.013682727701961994","-0.016643133014440536","-0.016643133014440536","-0.016643133014440536","2.3316205147900626e-41","2.3316205147900626e-41","2.3316205147900626e-41"
"7823","1.498651146888733","1.498651146888733","1.498651146888733","1.6732555627822876","1.6732555627822876","1.6732555627822876","2.2810444831848145","2.2810444831848145","2.2810444831848145","-0.004052272066473961","-0.004052272066473961","-0.004052272066473961","-0.013228139840066431","-0.013228139840066431","-0.013228139840066431","1.954671227886687e-41","1.954671227886687e-41","1.954671227886687e-41"
"7824","1.4952956438064575","1.4952956438064575","1.4952956438064575","1.6783711910247805","1.6783711910247805","1.6783711910247805","2.291121244430542","2.291121244430542","2.291121244430542","0.00497457105666399","0.00497457105666399","0.00497457105666399","-0.009558666497468948","-0.009558666497468948","-0.009558666497468948","-1.4389933930151547e-41","-1.4389933930151547e-41","-1.4389933930151547e-41"
"7825","1.4950827360153198","1.4950827360153198","1.4950827360153198","1.6826823949813845","1.6826823949813845","1.6826823949813845","2.290254831314087","2.290254831314087","2.290254831314087","0.013721686787903307","0.013721686787903307","0.013721686787903307","-0.008096814155578613","-0.008096814155578613","-0.008096814155578613","-3.325281255842791e-41","-3.325281255842791e-41","-3.325281255842791e-41"
"7826","1.5025681257247925","1.5025681257247925","1.5025681257247925","1.683765530586243","1.683765530586243","1.683765530586243","2.285578489303589","2.285578489303589","2.285578489303589","0.025083333253860474","0.025083333253860474","0.025083333253860474","-0.0069626797921955585","-0.0069626797921955585","-0.0069626797921955585","-3.056231950692426e-42","-3.056231950692426e-42","-3.056231950692426e-42"
"7827","1.5116043090820312","1.5116043090820312","1.5116043090820312","1.678357481956482","1.678357481956482","1.678357481956482","2.282749652862549","2.282749652862549","2.282749652862549","0.03597908467054367","0.03597908467054367","0.03597908467054367","-0.005772999953478575","-0.005772999953478575","-0.005772999953478575","3.0932262301506007e-41","3.0932262301506007e-41","3.0932262301506007e-41"
"7828","1.501091241836548","1.501091241836548","1.501091241836548","1.6905152797698977","1.6905152797698977","1.6905152797698977","2.2854418754577637","2.2854418754577637","2.2854418754577637","0.043193329125642776","0.043193329125642776","0.043193329125642776","-0.005236306227743626","-0.005236306227743626","-0.005236306227743626","2.7154361641686305e-41","2.7154361641686305e-41","2.7154361641686305e-41"
"7829","1.498962640762329","1.498962640762329","1.498962640762329","1.6920316219329834","1.6920316219329834","1.6920316219329834","2.2868621349334717","2.2868621349334717","2.2868621349334717","0.04404139146208763","0.04404139146208763","0.04404139146208763","-0.00510548148304224","-0.00510548148304224","-0.00510548148304224","-2.576987875893338e-41","-2.576987875893338e-41","-2.576987875893338e-41"
"7830","1.5069628953933716","1.5069628953933716","1.5069628953933716","1.6830271482467651","1.6830271482467651","1.6830271482467651","2.2899930477142334","2.2899930477142334","2.2899930477142334","0.04044719785451889","0.04044719785451889","0.04044719785451889","-0.006870236247777939","-0.006870236247777939","-0.006870236247777939","-3.333408786935875e-41","-3.333408786935875e-41","-3.333408786935875e-41"
"7831","1.5042628049850464","1.5042628049850464","1.5042628049850464","1.6911919116973877","1.6911919116973877","1.6911919116973877","2.287747859954834","2.287747859954834","2.287747859954834","0.038549549877643585","0.038549549877643585","0.038549549877643585","-0.009497415274381638","-0.009497415274381638","-0.009497415274381638","-1.8197261857722072e-41","-1.8197261857722072e-41","-1.8197261857722072e-41"
"7832","1.5061286687850952","1.5061286687850952","1.5061286687850952","1.693800449371338","1.693800449371338","1.693800449371338","2.2890026569366455","2.2890026569366455","2.2890026569366455","0.032694485038518906","0.032694485038518906","0.032694485038518906","-0.013780058361589909","-0.013780058361589909","-0.013780058361589909","2.723423565415282e-41","2.723423565415282e-41","2.723423565415282e-41"
"7833","1.511683702468872","1.511683702468872","1.511683702468872","1.6877726316452026","1.6877726316452026","1.6877726316452026","2.2899394035339355","2.2899394035339355","2.2899394035339355","0.0280260369181633","0.0280260369181633","0.0280260369181633","-0.018961604684591293","-0.018961604684591293","-0.018961604684591293","2.344652590508284e-41","2.344652590508284e-41","2.344652590508284e-41"
"7834","1.517835021018982","1.517835021018982","1.517835021018982","1.674647092819214","1.674647092819214","1.674647092819214","2.2834062576293945","2.2834062576293945","2.2834062576293945","0.026583310216665268","0.026583310216665268","0.026583310216665268","-0.02362784743309021","-0.02362784743309021","-0.02362784743309021","-3.081455323050273e-42","-3.081455323050273e-42","-3.081455323050273e-42"
"7835","1.5049062967300415","1.5049062967300415","1.5049062967300415","1.6745582818984983","1.6745582818984983","1.6745582818984983","2.277059316635132","2.277059316635132","2.277059316635132","0.033148396760225296","0.033148396760225296","0.033148396760225296","-0.03233259916305542","-0.03233259916305542","-0.03233259916305542","-2.2039622246900723e-41","-2.2039622246900723e-41","-2.2039622246900723e-41"
"7836","1.4746915102005005","1.4746915102005005","1.4746915102005005","1.6889607906341553","1.6889607906341553","1.6889607906341553","2.274153470993042","2.274153470993042","2.274153470993042","0.04623500257730484","0.04623500257730484","0.04623500257730484","-0.031277433037757874","-0.031277433037757874","-0.031277433037757874","-1.8246307303973443e-41","-1.8246307303973443e-41","-1.8246307303973443e-41"
"7837","1.4574525356292725","1.4574525356292725","1.4574525356292725","1.6955008506774902","1.6955008506774902","1.6955008506774902","2.2750954627990723","2.2750954627990723","2.2750954627990723","0.0469709187746048","0.0469709187746048","0.0469709187746048","-0.020611748099327087","-0.020611748099327087","-0.020611748099327087","1.211702782101669e-41","1.211702782101669e-41","1.211702782101669e-41"
"7838","1.4521404504776","1.4521404504776","1.4521404504776","1.6964994668960571","1.6964994668960571","1.6964994668960571","2.2750306129455566","2.2750306129455566","2.2750306129455566","0.04919516667723656","0.04919516667723656","0.04919516667723656","-0.010516691952943802","-0.010516691952943802","-0.010516691952943802","1.211702782101669e-41","1.211702782101669e-41","1.211702782101669e-41"
"7839","1.4573653936386108","1.4573653936386108","1.4573653936386108","1.69012451171875","1.69012451171875","1.69012451171875","2.268491744995117","2.268491744995117","2.268491744995117","0.036789923906326294","0.036789923906326294","0.036789923906326294","-0.003753752913326025","-0.003753752913326025","-0.003753752913326025","-6.878974161370527e-42","-6.878974161370527e-42","-6.878974161370527e-42"
"7840","1.4679023027420044","1.4679023027420044","1.4679023027420044","1.682397723197937","1.682397723197937","1.682397723197937","2.25175404548645","2.25175404548645","2.25175404548645","0.01824977621436119","0.01824977621436119","0.01824977621436119","0.0011485572904348371","0.0011485572904348371","0.0011485572904348371","-1.448101833033266e-41","-1.448101833033266e-41","-1.448101833033266e-41"
"7841","1.4823461771011353","1.4823461771011353","1.4823461771011353","1.6697179079055786","1.6697179079055786","1.6697179079055786","2.230546712875366","2.230546712875366","2.230546712875366","-0.0014100000262260437","-0.0014100000262260437","-0.0014100000262260437","0.0055491565726697445","0.0055491565726697445","0.0055491565726697445","-3.071646233799999e-42","-3.071646233799999e-42","-3.071646233799999e-42"
"7842","1.482537865638733","1.482537865638733","1.482537865638733","1.6788424253463743","1.6788424253463743","1.6788424253463743","2.2232275009155273","2.2232275009155273","2.2232275009155273","-0.01891135983169079","-0.01891135983169079","-0.01891135983169079","0.009302615188062193","0.009302615188062193","0.009302615188062193","1.214785638723184e-41","1.214785638723184e-41","1.214785638723184e-41"
"7843","1.489538073539734","1.489538073539734","1.489538073539734","1.6786551475524902","1.6786551475524902","1.6786551475524902","2.222054958343506","2.222054958343506","2.222054958343506","-0.03629462420940399","-0.03629462420940399","-0.03629462420940399","0.012393313460052012","0.012393313460052012","0.012393313460052012","7.272739029845799e-43","7.272739029845799e-43","7.272739029845799e-43"
"7844","1.5021532773971558","1.5021532773971558","1.5021532773971558","1.6658464670181274","1.6658464670181274","1.6658464670181274","2.221583604812622","2.221583604812622","2.221583604812622","-0.05497818812727928","-0.05497818812727928","-0.05497818812727928","0.022537807002663612","0.022537807002663612","0.022537807002663612","-1.0698913775119977e-41","-1.0698913775119977e-41","-1.0698913775119977e-41"
"7845","1.5173287391662598","1.5173287391662598","1.5173287391662598","1.6452629566192627","1.6452629566192627","1.6452629566192627","2.228872776031494","2.228872776031494","2.228872776031494","-0.05634802579879761","-0.05634802579879761","-0.05634802579879761","0.025877870619297028","0.025877870619297028","0.025877870619297028","7.328790968418793e-43","7.328790968418793e-43","7.328790968418793e-43"
"7846","1.5147969722747805","1.5147969722747805","1.5147969722747805","1.639329195022583","1.639329195022583","1.639329195022583","2.2457034587860107","2.2457034587860107","2.2457034587860107","-0.03863342106342316","-0.03863342106342316","-0.03863342106342316","0.0280563123524189","0.0280563123524189","0.0280563123524189","8.357344041233209e-42","8.357344041233209e-42","8.357344041233209e-42"
"7847","1.4952665567398071","1.4952665567398071","1.4952665567398071","1.6522821187973022","1.6522821187973022","1.6522821187973022","2.27404260635376","2.27404260635376","2.27404260635376","-0.01764662377536297","-0.01764662377536297","-0.01764662377536297","0.028853889554739","0.028853889554739","0.028853889554739","4.543009621341057e-42","4.543009621341057e-42","4.543009621341057e-42"
"7848","1.483067750930786","1.483067750930786","1.483067750930786","1.6615242958068848","1.6615242958068848","1.6615242958068848","2.298469066619873","2.298469066619873","2.298469066619873","0.0021461844444274902","0.0021461844444274902","0.0021461844444274902","0.034397292882204056","0.034397292882204056","0.034397292882204056","-1.07227358490135e-41","-1.07227358490135e-41","-1.07227358490135e-41"
"7849","1.4818739891052246","1.4818739891052246","1.4818739891052246","1.673354983329773","1.673354983329773","1.673354983329773","2.3048858642578125","2.3048858642578125","2.3048858642578125","0.020107125863432884","0.020107125863432884","0.020107125863432884","0.02635922282934189","0.02635922282934189","0.02635922282934189","7.314777983775545e-43","7.314777983775545e-43","7.314777983775545e-43"
"7850","1.488498330116272","1.488498330116272","1.488498330116272","1.6759823560714722","1.6759823560714722","1.6759823560714722","2.302119493484497","2.302119493484497","2.302119493484497","0.03852754831314087","0.03852754831314087","0.03852754831314087","0.0200623981654644","0.0200623981654644","0.0200623981654644","8.371357025876457e-42","8.371357025876457e-42","8.371357025876457e-42"
"7851","1.5014348030090332","1.5014348030090332","1.5014348030090332","1.6735589504241943","1.6735589504241943","1.6735589504241943","2.2931058406829834","2.2931058406829834","2.2931058406829834","0.053052112460136414","0.053052112460136414","0.053052112460136414","0.01703672669827938","0.01703672669827938","0.01703672669827938","7.272739029845799e-43","7.272739029845799e-43","7.272739029845799e-43"
"7852","1.498835563659668","1.498835563659668","1.498835563659668","1.6865298748016355","1.6865298748016355","1.6865298748016355","2.29323410987854","2.29323410987854","2.29323410987854","0.061997994780540466","0.061997994780540466","0.061997994780540466","0.01883512362837791","0.01883512362837791","0.01883512362837791","-6.921013115300272e-42","-6.921013115300272e-42","-6.921013115300272e-42"
"7853","1.4863576889038086","1.4863576889038086","1.4863576889038086","1.7128806114196775","1.7128806114196775","1.7128806114196775","2.3016834259033203","2.3016834259033203","2.3016834259033203","0.054107315838336945","0.054107315838336945","0.054107315838336945","0.01958272233605385","0.01958272233605385","0.01958272233605385","-1.0746557922907022e-41","-1.0746557922907022e-41","-1.0746557922907022e-41"
"7854","1.4802777767181396","1.4802777767181396","1.4802777767181396","1.7261664867401123","1.7261664867401123","1.7261664867401123","2.299080610275269","2.299080610275269","2.299080610275269","0.033901043236255646","0.033901043236255646","0.033901043236255646","0.02555016800761223","0.02555016800761223","0.02555016800761223","4.565430396770254e-42","4.565430396770254e-42","4.565430396770254e-42"
"7855","1.485473871231079","1.485473871231079","1.485473871231079","1.7309081554412842","1.7309081554412842","1.7309081554412842","2.2785027027130127","2.2785027027130127","2.2785027027130127","0.014992142096161842","0.014992142096161842","0.014992142096161842","0.018111757934093475","0.018111757934093475","0.018111757934093475","1.2224927802769704e-41","1.2224927802769704e-41","1.2224927802769704e-41"
"7856","1.492770791053772","1.492770791053772","1.492770791053772","1.729575276374817","1.729575276374817","1.729575276374817","2.2521417140960693","2.2521417140960693","2.2521417140960693","-0.00016021449118852615","-0.00016021449118852615","-0.00016021449118852615","0.005721746012568474","0.005721746012568474","0.005721746012568474","-6.933624801479195e-42","-6.933624801479195e-42","-6.933624801479195e-42"
"7857","1.5008128881454468","1.5008128881454468","1.5008128881454468","1.717560648918152","1.717560648918152","1.717560648918152","2.2389068603515625","2.2389068603515625","2.2389068603515625","-0.013793323189020157","-0.013793323189020157","-0.013793323189020157","-0.005290387198328972","-0.005290387198328972","-0.005290387198328972","-1.0767577399871893e-41","-1.0767577399871893e-41","-1.0767577399871893e-41"
"7858","1.5164059400558472","1.5164059400558472","1.5164059400558472","1.7032030820846558","1.7032030820846558","1.7032030820846558","2.2286407947540283","2.2286407947540283","2.2286407947540283","-0.02458783984184265","-0.02458783984184265","-0.02458783984184265","-0.015918049961328506","-0.015918049961328506","-0.015918049961328506","4.573838187556203e-42","4.573838187556203e-42","4.573838187556203e-42"
"7859","1.5241069793701172","1.5241069793701172","1.5241069793701172","1.684985876083374","1.684985876083374","1.684985876083374","2.2377657890319824","2.2377657890319824","2.2377657890319824","-0.035704050213098526","-0.035704050213098526","-0.035704050213098526","-0.0255909226834774","-0.0255909226834774","-0.0255909226834774","1.2248749876663226e-41","1.2248749876663226e-41","1.2248749876663226e-41"
"7860","1.511628031730652","1.511628031730652","1.511628031730652","1.685215711593628","1.685215711593628","1.685215711593628","2.2653353214263916","2.2653353214263916","2.2653353214263916","-0.04868670925498009","-0.04868670925498009","-0.04868670925498009","-0.022701481357216835","-0.022701481357216835","-0.022701481357216835","7.300764999132297e-43","7.300764999132297e-43","7.300764999132297e-43"
"7861","1.5075017213821411","1.5075017213821411","1.5075017213821411","1.6802589893341064","1.6802589893341064","1.6802589893341064","2.290248155593872","2.290248155593872","2.290248155593872","-0.05096496641635895","-0.05096496641635895","-0.05096496641635895","-0.022645819932222366","-0.022645819932222366","-0.022645819932222366","-1.0794202070694066e-41","-1.0794202070694066e-41","-1.0794202070694066e-41"
"7862","1.5126060247421265","1.5126060247421265","1.5126060247421265","1.6787368059158323","1.6787368059158323","1.6787368059158323","2.295379638671875","2.295379638671875","2.295379638671875","-0.038977015763521194","-0.038977015763521194","-0.038977015763521194","-0.027847304940223697","-0.027847304940223697","-0.027847304940223697","-1.0794202070694066e-41","-1.0794202070694066e-41","-1.0794202070694066e-41"
"7863","1.51743745803833","1.51743745803833","1.51743745803833","1.668968915939331","1.668968915939331","1.668968915939331","2.29217791557312","2.29217791557312","2.29217791557312","-0.030728936195373535","-0.030728936195373535","-0.030728936195373535","-0.02735196426510811","-0.02735196426510811","-0.02735196426510811","4.5864498737351256e-42","4.5864498737351256e-42","4.5864498737351256e-42"
"7864","1.5086100101470947","1.5086100101470947","1.5086100101470947","1.6748955249786377","1.6748955249786377","1.6748955249786377","2.2933056354522705","2.2933056354522705","2.2933056354522705","-0.02519403211772442","-0.02519403211772442","-0.02519403211772442","-0.0212495531886816","-0.0212495531886816","-0.0212495531886816","1.612754402591432e-41","1.612754402591432e-41","1.612754402591432e-41"
"7865","1.5065295696258545","1.5065295696258545","1.5065295696258545","1.675162434577942","1.675162434577942","1.675162434577942","2.297248125076294","2.297248125076294","2.297248125076294","-0.02390713430941105","-0.02390713430941105","-0.02390713430941105","-0.017448188737034798","-0.017448188737034798","-0.017448188737034798","-3.117889083122718e-42","-3.117889083122718e-42","-3.117889083122718e-42"
